Hashtag	Username	User handle	Date of posting	Text	Retweet count	Like count
#ArmenianGenocide	Hagar Hajjar Chemali	@HagarChemali	Sat Apr 24 16:06:38 +0000 2021	.⁦@POTUS⁩: “The American people honor all those Armenians who perished in the genocide that began 106 years ago tod… https://t.co/Om0hw455xz	6	30
#ArmenianGenocide	حسن سجواني 🇦🇪 Hassan Sajwani	@HSajwanization	Sat Apr 24 16:06:24 +0000 2021	#BREAKING US Preaident Biden in statement recognizes #ArmenianGenocide - The White House	174	1054
#ArmenianGenocide	John Georgoulas	@JGeorgoulas	Sat Apr 24 16:06:00 +0000 2021	Statement by President Joe Biden on Armenian Remembrance Day #ArmenianGenocide https://t.co/MMy8wSJEzl	22	93
#ArmenianGenocide	George Mastropavlos	@g_mastropavlos	Sat Apr 24 16:05:57 +0000 2021	"Finally! Justice prevails!
#ArmenianGenocide https://t.co/FRNWAAcYwf"	6	45
#ArmenianGenocide	Mika	@unzippedblog	Sat Apr 24 16:05:48 +0000 2021	Finally, president who keeps his promise. US president @JoeBiden formally referred to the #ArmenianGenocide in his… https://t.co/C8Txn5id8n	8	67
#ArmenianGenocide	Armenian Council	@ArmenianCouncil	Sat Apr 24 16:05:19 +0000 2021	The Armenian Council of America welcomes @POTUS President Biden’s affirmation of the Armenian Genocide. From 1915 t… https://t.co/bgrDiDxUmq	21	40
#ArmenianGenocide	Suzanne Lynch	@suzannelynch1	Sat Apr 24 16:05:07 +0000 2021	And here it is. President #Biden has recognized the #ArmenianGenocide in a statement today - a hugely significant m… https://t.co/hoP1F7yVO7	92	291
#ArmenianGenocide	George Mastropavlos	@g_mastropavlos	Sat Apr 24 16:05:02 +0000 2021	"⭕️Breaking: #US President #Biden recognizes 1915 events as #ArmenianGenocide: 

""Each year on this day, we remember… https://t.co/sxJZOt2v3Y"	11	54
#ArmenianGenocide	Alex Villanueva	@LACoSheriff	Sat Apr 24 16:04:56 +0000 2021	Today we commemorate the 106th Anniversary of the #ArmenianGenocide and I would like to show my solidarity and resp… https://t.co/CLSlEbMv6X	15	69
#ArmenianGenocide	Steve Herman	@W7VOA	Sat Apr 24 16:04:39 +0000 2021	“Each year on this day, we remember the lives of all those who died in the Ottoman-era Armenian genocide and recomm… https://t.co/RHj3dbgYlX	22	60
#ArmenianGenocide	Shahen	@ThePoliticsWand	Sat Apr 24 16:04:39 +0000 2021	No country in the world has respected the remembrance of the #ArmenianGenocide as much as France has, regardless of… https://t.co/AAwbnhPxXd	29	213
