Hashtag	Username	User handle	Date of posting	Text	Retweet count	Like count
#marshelicopter	NASA	@NASA	Mon Apr 19 18:22:48 +0000 2021	"Wright Brothers Field. 

That’s the name of the site where the #MarsHelicopter took its first flight, and it's in honor of aviation pioneers Orville and Wilbur Wright, says our head of NASA science missions @Dr_ThomasZ. https://t.co/k48thbXXIj"	253	2066
#marshelicopter	Dr. Tanya Harrison	@tanyaofmars	Mon Apr 19 18:18:16 +0000 2021	"Mimi Aung, #Ingenuity Project Manager: 
""This is a video of our dream.""

#MarsHelicopter https://t.co/Arqr1WVYuM"	22	135
#marshelicopter	NASA's Perseverance Mars Rover	@NASAPersevere	Mon Apr 19 18:15:59 +0000 2021	Today I witnessed history. Now you can too. You’re watching video of the #MarsHelicopter’s first flight – a true “W… https://t.co/HpZknPuieX	14607	59568
#marshelicopter	NASA	@NASA	Mon Apr 19 18:15:43 +0000 2021	Ingenuity #MarsHelicopter gives us the third dimension of Mars exploration, says @NASAJPL director Michael Watkins.… https://t.co/tRiktYzSm7	179	1730
#marshelicopter	Ingenuity Fan	@IngenuityNasa	Mon Apr 19 18:13:53 +0000 2021	"Now we can say 
""This is not a Dream""
#MarsHelicopter https://t.co/4TwWzsLgY4"	39	162
#marshelicopter	Christian Davenport	@wapodavenport	Mon Apr 19 18:13:29 +0000 2021	NASA's @Dr_ThomasZ says the Mars Ingenuity helicopter was the result of ""finding that right line between crazy and… https://t.co/tjvzoIyDCw	9	171
#marshelicopter	Lockheed Martin	@LockheedMartin	Mon Apr 19 18:10:00 +0000 2021	"Lift off! 

@NASA's Ingenuity #MarsHelicopter has flown. Here's how we helped get it to the Martian surface."	75	268
#marshelicopter	NASA	@NASA	Mon Apr 19 18:08:10 +0000 2021	“This was really an all hands on deck effort.” Acting NASA Administrator Steve Jurczyk notes that many teams across… https://t.co/AVNNnloNOL	160	1570
#marshelicopter	Google	@Google	Mon Apr 19 18:07:14 +0000 2021	Ten vertical feet for a helicopter, one giant leap for space exploration. Congrats @NASA #MarsHelicopter on an amaz… https://t.co/ssbktog0ZK	735	8091
#marshelicopter	NASA	@NASA	Mon Apr 19 18:02:37 +0000 2021	🚁 LIVE: This first flight was full of unknowns, but the #MarsHelicopter had the ""Wright"" stuff. Join us in conversa… https://t.co/mmMPpIXeRp	385	1938
